,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse
1789,13000000.0,59333333.0,12.0,2.0,476.0,0.0,0.0
1790,10500000.0,58500000.0,24.0,1.0,223.0,1.0,14625000.0
1791,13700000.0,60333333.0,108.0,7.0,392.0,1.0,15083333.0
1792,10500000.0,61166667.0,42.0,2.0,375.0,1.0,15291667.0
1793,15500000.0,77666667.0,0.0,0.0,416.0,0.0,0.0
1794,15500000.0,48166667.0,64.0,5.0,135.0,1.0,12041667.0
1795,10500000.0,63666667.0,56.0,3.0,336.0,1.0,15916667.0
1796,17500000.0,53333333.0,28.0,3.0,534.0,0.0,0.0
1797,19000000.0,55500000.0,116.0,7.0,207.0,1.0,13875000.0
1798,13000000.0,59166667.0,143.0,10.0,400.0,2.0,29583333.0
1799,13000000.0,61333333.0,4.0,1.0,346.0,0.0,0.0
1800,21000000.0,63000000.0,105.0,8.0,192.0,1.0,15750000.0
1801,25500000.0,141666667.0,160.0,8.0,244.0,3.0,106250000.0
1802,13000000.0,56333333.0,46.0,3.0,430.0,1.0,14083333.0
1803,11700000.0,50166667.0,117.0,7.0,240.0,1.0,12541667.0
1804,22500000.0,72000000.0,103.0,5.0,213.0,3.0,54000000.0
1805,24000000.0,85833333.0,147.0,10.0,189.0,2.0,42916667.0
1806,21000000.0,72166667.0,56.0,4.0,467.0,1.0,18041667.0
1807,10500000.0,56333333.0,0.0,0.0,255.0,0.0,0.0
1808,10500000.0,53166667.0,36.0,2.0,258.0,1.0,13291667.0
1809,10500000.0,61000000.0,49.0,3.0,275.0,1.0,15250000.0
1810,10500000.0,66833333.0,148.0,9.0,350.0,4.0,66833333.0
1811,10500000.0,56833333.0,32.0,5.0,350.0,0.0,0.0
1812,13700000.0,60166667.0,16.0,1.0,322.0,1.0,15041667.0
1813,17500000.0,68666667.0,100.0,7.0,285.0,2.0,34333333.0
1814,25500000.0,140166667.0,89.0,5.0,216.0,1.0,35041667.0
1815,19000000.0,69333333.0,74.0,8.0,239.0,2.0,34666667.0
1816,13000000.0,55500000.0,13.0,1.0,443.0,0.0,0.0
1817,10500000.0,57000000.0,0.0,0.0,336.0,0.0,0.0
1818,17500000.0,80833333.0,135.0,9.0,244.0,2.0,40416667.0
1819,18000000.0,59000000.0,114.0,10.0,246.0,1.0,14750000.0
1820,26000000.0,141500000.0,21.0,1.0,575.0,1.0,35375000.0
1821,22500000.0,56000000.0,35.0,2.0,306.0,1.0,14000000.0
1822,22500000.0,62333333.0,92.0,6.0,525.0,2.0,31166667.0
1823,17500000.0,55833333.0,86.0,6.0,179.0,1.0,13958333.0
1824,13500000.0,56166667.0,0.0,0.0,383.0,0.0,0.0
1825,18000000.0,64000000.0,94.0,6.0,222.0,2.0,32000000.0
1826,6700000.0,57333333.0,57.0,4.0,470.0,1.0,14333333.0
1827,10500000.0,58333333.0,47.0,3.0,280.0,1.0,14583333.0
1828,22500000.0,69000000.0,90.0,8.0,214.0,1.0,17250000.0
1829,24500000.0,71666667.0,139.0,7.0,270.0,2.0,35833333.0
1830,26500000.0,135333333.0,56.0,4.0,593.0,1.0,33833333.0
1831,24000000.0,56833333.0,82.0,6.0,566.0,2.0,28416667.0
1832,19000000.0,59500000.0,72.0,7.0,288.0,1.0,14875000.0
1833,13000000.0,63333333.0,19.0,2.0,483.0,0.0,0.0
1834,27000000.0,140833333.0,23.0,1.0,540.0,1.0,35208333.0
1835,24000000.0,71166667.0,128.0,7.0,248.0,2.0,35583333.0
1836,18000000.0,83333333.0,49.0,6.0,278.0,1.0,20833333.0
1837,21000000.0,81833333.0,61.0,6.0,245.0,1.0,20458333.0
1838,17500000.0,63666667.0,0.0,0.0,520.0,0.0,0.0
1839,18500000.0,89000000.0,53.0,4.0,449.0,1.0,22250000.0
1840,26000000.0,142666667.0,85.0,4.0,358.0,1.0,35666667.0
1841,13000000.0,62500000.0,50.0,2.0,395.0,1.0,15625000.0
1842,13000000.0,63333333.0,23.0,2.0,339.0,1.0,15833333.0
1843,17500000.0,85500000.0,73.0,5.0,298.0,2.0,42750000.0
1844,18500000.0,74000000.0,112.0,7.0,247.0,3.0,55500000.0
1845,13000000.0,66333333.0,46.0,2.0,433.0,1.0,16583333.0
1846,22500000.0,59500000.0,158.0,9.0,193.0,4.0,59500000.0
1847,10500000.0,61166667.0,8.0,1.0,329.0,0.0,0.0
1848,24500000.0,46833333.0,36.0,3.0,501.0,1.0,11708333.0
1849,18000000.0,67833333.0,153.0,6.0,554.0,4.0,67833333.0
1850,24500000.0,62166667.0,76.0,7.0,167.0,1.0,15541667.0
1851,17500000.0,74333333.0,45.0,3.0,666.0,1.0,18583333.0
1852,29000000.0,140500000.0,70.0,3.0,430.0,1.0,35125000.0
1853,13000000.0,57166667.0,61.0,5.0,403.0,2.0,28583333.0
1854,15500000.0,69833333.0,60.0,5.0,238.0,1.0,17458333.0
1855,15500000.0,52666667.0,1.0,1.0,607.0,0.0,0.0
1856,9700000.0,62833333.0,27.0,2.0,371.0,1.0,15708333.0
1857,25500000.0,138666667.0,74.0,3.0,573.0,1.0,34666667.0
1858,18000000.0,61666667.0,116.0,7.0,236.0,2.0,30833333.0
1859,17500000.0,41333333.0,101.0,5.0,510.0,2.0,20666667.0
1860,9700000.0,61000000.0,34.0,2.0,272.0,1.0,15250000.0
1861,8700000.0,59833333.0,100.0,5.0,391.0,1.0,14958333.0
1862,18500000.0,61500000.0,129.0,8.0,121.0,4.0,61500000.0
1863,18500000.0,60666667.0,129.0,9.0,230.0,2.0,30333333.0
1864,26500000.0,136166667.0,15.0,1.0,275.0,1.0,34041667.0
1865,10500000.0,64666667.0,47.0,3.0,340.0,1.0,16166667.0
1866,13000000.0,59166667.0,38.0,2.0,460.0,1.0,14791667.0
1867,18000000.0,57500000.0,138.0,9.0,227.0,3.0,43125000.0
1868,10500000.0,58833333.0,118.0,8.0,389.0,2.0,29416667.0
1869,13000000.0,55666667.0,41.0,2.0,396.0,1.0,13916667.0
1870,13000000.0,59333333.0,92.0,5.0,306.0,2.0,29666667.0
1871,24000000.0,56333333.0,0.0,0.0,699.0,0.0,0.0
1872,17500000.0,62666667.0,52.0,4.0,670.0,1.0,15666667.0
1873,10500000.0,60000000.0,56.0,2.0,293.0,1.0,15000000.0
1874,19000000.0,57500000.0,112.0,8.0,142.0,2.0,28750000.0
1875,22000000.0,67500000.0,162.0,9.0,249.0,2.0,33750000.0
1876,26500000.0,136500000.0,24.0,1.0,584.0,1.0,34125000.0
1877,13000000.0,57000000.0,1.0,1.0,371.0,0.0,0.0
1878,29000000.0,139166667.0,57.0,5.0,407.0,1.0,34791667.0
1879,10500000.0,56333333.0,32.0,2.0,270.0,1.0,14083333.0
1880,27000000.0,139000000.0,114.0,6.0,491.0,1.0,34750000.0
1881,10500000.0,55833333.0,155.0,9.0,342.0,3.0,41875000.0
1882,24000000.0,65000000.0,175.0,9.0,299.0,5.0,81250000.0
1883,13000000.0,55666667.0,2.0,1.0,306.0,0.0,0.0
1884,13000000.0,60000000.0,67.0,5.0,361.0,1.0,15000000.0
1885,19000000.0,47166667.0,4.0,1.0,586.0,0.0,0.0
1886,21000000.0,70666667.0,65.0,5.0,141.0,1.0,17666667.0
1887,10500000.0,55666667.0,47.0,2.0,265.0,1.0,13916667.0
1888,19500000.0,64000000.0,169.0,9.0,284.0,3.0,48000000.0
1889,21000000.0,55333333.0,37.0,3.0,475.0,1.0,13833333.0
1890,22500000.0,58500000.0,141.0,7.0,240.0,2.0,29250000.0
1891,26500000.0,139500000.0,55.0,4.0,434.0,2.0,69750000.0
1892,15500000.0,68333333.0,0.0,0.0,591.0,0.0,0.0
1893,13700000.0,53666667.0,124.0,9.0,225.0,2.0,26833333.0
1894,17500000.0,46166667.0,113.0,8.0,130.0,3.0,34625000.0
1895,24000000.0,70166667.0,92.0,6.0,282.0,2.0,35083333.0
1896,18000000.0,68833333.0,13.0,2.0,596.0,0.0,0.0
1897,17500000.0,84666667.0,148.0,8.0,145.0,2.0,42333333.0
1898,6700000.0,61333333.0,82.0,5.0,206.0,1.0,15333333.0
1899,15500000.0,56000000.0,172.0,9.0,298.0,3.0,42000000.0
1900,10500000.0,58666667.0,105.0,4.0,227.0,2.0,29333333.0
1901,15500000.0,64333333.0,24.0,2.0,470.0,0.0,0.0
1902,15000000.0,62000000.0,30.0,3.0,674.0,1.0,15500000.0
1903,2600000.0,21166667.0,104.0,7.0,60.0,2.0,10583333.0
1904,18000000.0,67000000.0,82.0,8.0,286.0,1.0,16750000.0
1905,18500000.0,62833333.0,112.0,8.0,253.0,2.0,31416667.0
1906,13000000.0,57333333.0,37.0,2.0,311.0,1.0,14333333.0
1907,17500000.0,54833333.0,140.0,10.0,291.0,2.0,27416667.0
1908,13000000.0,65000000.0,51.0,5.0,452.0,1.0,16250000.0
1909,17500000.0,69333333.0,88.0,8.0,153.0,1.0,17333333.0
1910,21500000.0,78333333.0,12.0,2.0,570.0,0.0,0.0
1911,10500000.0,61833333.0,19.999999999999993,1.0,218.0,1.0,15458333.0
1912,15500000.0,60166667.0,82.0,7.0,182.0,2.0,30083333.0
1913,10500000.0,58666667.0,60.0,4.0,214.0,1.0,14666667.0
1914,18000000.0,65666667.0,35.0,3.0,592.0,1.0,16416667.0
1915,15500000.0,50000000.0,125.0,8.0,255.0,4.0,50000000.0
1916,10500000.0,63666667.0,18.0,1.0,276.0,1.0,15916667.0
1917,200000.0,19833333.0,104.0,6.0,10.0,2.0,9916667.0
1918,13000000.0,56166667.0,130.0,7.0,369.0,1.0,14041667.0
1919,17500000.0,52166667.0,70.0,6.0,259.0,1.0,13041667.0
1920,13000000.0,57833333.0,61.0,3.0,426.0,1.0,14458333.0
1921,17500000.0,83666667.0,60.0,5.0,252.0,1.0,20916667.0
1922,21000000.0,57833333.0,21.0,1.0,528.0,1.0,14458333.0
1923,17500000.0,73000000.0,140.0,7.0,139.0,2.0,36500000.0
1924,24000000.0,43666667.0,103.0,6.0,146.0,1.0,10916667.0
1925,10500000.0,61666667.0,101.0,5.0,366.0,3.0,46250000.0
1926,10500000.0,48166667.0,45.0,4.0,343.0,1.0,12041667.0
1927,29000000.0,138333333.0,45.0,2.0,531.0,2.0,69166667.0
1928,18000000.0,61333333.0,151.0,9.0,114.0,3.0,46000000.0
1929,18500000.0,59166667.0,95.0,5.0,259.0,1.0,14791667.0
1930,15500000.0,64000000.0,131.0,9.0,287.0,2.0,32000000.0
1931,7700000.0,57500000.0,44.0,2.0,430.0,1.0,14375000.0
1932,7700000.0,59500000.0,44.0,3.0,412.0,1.0,14875000.0
1933,13000000.0,62166667.0,33.0,3.0,400.0,1.0,15541667.0
1934,19000000.0,48833333.0,9.0,2.0,481.0,0.0,0.0
1935,23000000.0,60833333.0,133.0,9.0,122.0,2.0,30416667.0
1936,18000000.0,67166667.0,98.0,7.0,228.0,1.0,16791667.0
1937,18500000.0,63333333.0,136.0,6.0,504.0,2.0,31666667.0
1938,10500000.0,63500000.0,1.0,1.0,256.0,0.0,0.0
1939,17500000.0,64166667.0,45.0,3.0,507.0,1.0,16041667.0
1940,20500000.0,63333333.0,0.0,0.0,601.0,0.0,0.0
1941,26000000.0,142666667.0,18.0,1.0,494.0,1.0,35666667.0
1942,10500000.0,54500000.0,86.0,4.0,395.0,1.0,13625000.0
1943,17500000.0,45000000.0,50.0,4.0,264.0,1.0,11250000.0
1944,17500000.0,59000000.0,5.0,1.0,616.0,0.0,0.0
1945,15500000.0,71333333.0,14.0,1.0,584.0,0.0,0.0
1946,13000000.0,58666667.0,62.0,3.0,419.0,1.0,14666667.0
1947,18000000.0,82666667.0,109.0,8.0,174.0,1.0,20666667.0
1948,17500000.0,59500000.0,66.0,7.0,189.0,1.0,14875000.0
1949,21500000.0,54000000.0,64.0,3.0,511.0,1.0,13500000.0
1950,5700000.0,55500000.0,41.0,2.0,263.0,1.0,13875000.0
1951,25500000.0,138333333.0,142.0,7.0,227.0,2.0,69166667.0
1952,20000000.0,59000000.0,83.0,5.0,669.0,2.0,29500000.0
1953,15500000.0,57333333.0,114.0,6.0,219.0,2.0,28666667.0
1954,18000000.0,63333333.0,24.0,2.0,414.0,1.0,15833333.0
1955,13000000.0,57666667.0,117.0,6.0,445.0,2.0,28833333.0
1956,26000000.0,143000000.0,29.0,3.0,496.0,0.0,0.0
1957,10500000.0,65166667.0,0.0,0.0,371.0,0.0,0.0
1958,26500000.0,139666667.0,214.0,11.0,263.0,5.0,174583333.0
1959,15500000.0,32000000.0,22.0,1.0,494.0,1.0,8000000.0
1960,17500000.0,53000000.0,0.0,0.0,572.0,0.0,0.0
1961,10500000.0,60500000.0,59.0,3.0,265.0,2.0,30250000.0
1962,24000000.0,52500000.0,59.0,4.0,587.0,1.0,13125000.0
1963,27000000.0,140000000.0,51.0,4.0,537.0,2.0,70000000.0
1964,10500000.0,59333333.0,127.0,9.0,282.0,2.0,29666667.0
1965,18000000.0,64000000.0,98.0,8.0,161.0,1.0,16000000.0
1966,7700000.0,56333333.0,14.0,2.0,398.0,0.0,0.0
1967,15500000.0,59000000.0,0.0,0.0,593.0,0.0,0.0
1968,19000000.0,63166667.0,40.0,3.0,446.0,1.0,15791667.0
1969,13000000.0,58166667.0,31.0,2.0,499.0,1.0,14541667.0
1970,20500000.0,45833333.0,31.0,2.0,623.0,1.0,11458333.0
1971,13000000.0,54666667.0,40.0,3.0,435.0,1.0,13666667.0
1972,18000000.0,47666667.0,97.0,7.0,290.0,2.0,23833333.0
1973,26500000.0,134833333.0,95.0,5.0,400.0,1.0,33708333.0
1974,6700000.0,63833333.0,31.0,3.0,304.0,1.0,15958333.0
1975,15500000.0,61666667.0,109.0,7.0,169.0,2.0,30833333.0
1976,10500000.0,65666667.0,59.0,4.0,258.0,1.0,16416667.0
1977,19000000.0,69166667.0,134.0,11.0,140.0,3.0,51875000.0
1978,13000000.0,61333333.0,130.0,9.0,305.0,2.0,30666667.0
1979,10500000.0,66500000.0,50.0,3.0,312.0,1.0,16625000.0
1980,21000000.0,69500000.0,170.0,9.0,182.0,2.0,34750000.0
1981,8700000.0,61500000.0,32.0,2.0,201.0,1.0,15375000.0
1982,10500000.0,55666667.0,17.0,1.0,226.0,1.0,13916667.0
1983,21000000.0,72000000.0,138.0,9.0,134.0,2.0,36000000.0
1984,26000000.0,141500000.0,95.0,4.0,557.0,3.0,106125000.0
1985,21000000.0,68166667.0,3.0,1.0,548.0,0.0,0.0
1986,10500000.0,57166667.0,38.0,2.0,497.0,1.0,14291667.0
1987,18000000.0,59000000.0,51.0,3.0,621.0,2.0,29500000.0
1988,22500000.0,68000000.0,49.0,2.0,586.0,2.0,34000000.0
1989,19000000.0,57000000.0,156.0,10.0,125.0,2.0,28500000.0
1990,8500000.0,56166667.0,194.0,11.0,270.0,4.0,56166667.0
1991,14700000.0,53166667.0,79.0,7.0,316.0,1.0,13291667.0
1992,21000000.0,65666667.0,15.0,2.0,485.0,0.0,0.0
1993,15500000.0,58333333.0,10.0,1.0,448.0,0.0,0.0
1994,18000000.0,59333333.0,87.0,7.0,197.0,1.0,14833333.0
1995,13000000.0,60500000.0,0.0,0.0,353.0,0.0,0.0
1996,13000000.0,52166667.0,0.0,0.0,314.0,0.0,0.0
1997,10500000.0,57833333.0,15.0,1.0,245.0,1.0,14458333.0
1998,26500000.0,141000000.0,34.0,2.0,583.0,1.0,35250000.0
1999,13500000.0,63333333.0,0.0,0.0,286.0,0.0,0.0
2000,20000000.0,54000000.0,23.0,1.0,624.0,1.0,13500000.0
2001,17000000.0,61333333.0,131.0,7.0,160.0,2.0,30666667.0
2002,26500000.0,138666667.0,64.0,3.0,414.0,1.0,34666667.0
2003,5700000.0,55833333.0,81.0,5.0,296.0,1.0,13958333.0
2004,10500000.0,62000000.0,43.0,3.0,327.0,1.0,15500000.0
2005,10500000.0,57500000.0,172.0,10.0,263.0,4.0,57500000.0
2006,10500000.0,59000000.0,41.0,3.0,386.0,1.0,14750000.0
2007,15500000.0,55333333.0,85.0,4.0,553.0,2.0,27666667.0
2008,19500000.0,68000000.0,116.0,7.0,287.0,3.0,51000000.0
2009,10500000.0,65000000.0,10.999999999999993,1.0,239.0,0.0,0.0
2010,26000000.0,141166667.0,41.0,3.0,341.0,1.0,35291667.0
2011,13000000.0,59000000.0,25.0,3.0,361.0,0.0,0.0
2012,24000000.0,61500000.0,98.0,7.0,139.0,1.0,15375000.0
2013,20500000.0,58000000.0,100.0,9.0,261.0,2.0,29000000.0
2014,18500000.0,61666667.0,18.0,4.0,518.0,0.0,0.0
2015,24500000.0,64666667.0,39.0,2.0,573.0,1.0,16166667.0
2016,15500000.0,58500000.0,0.0,0.0,526.0,0.0,0.0
2017,19000000.0,46833333.0,85.0,5.0,311.0,1.0,11708333.0
2018,14500000.0,57500000.0,140.0,7.0,217.0,2.0,28750000.0
2019,25500000.0,136833333.0,160.0,11.0,124.0,2.0,68416667.0
2020,17500000.0,57666667.0,82.0,5.0,107.0,2.0,28833333.0
2021,22500000.0,65000000.0,134.0,10.0,118.0,3.0,48750000.0
2022,13700000.0,65000000.0,9.0,1.0,301.0,0.0,0.0
2023,18000000.0,59166667.0,61.0,5.0,439.0,2.0,29583333.0
2024,14500000.0,57666667.0,12.0,1.0,316.0,0.0,0.0
2025,19000000.0,68166667.0,149.0,8.0,199.0,6.0,102250000.0
2026,15500000.0,69333333.0,6.0,1.0,431.0,0.0,0.0
2027,22500000.0,67166667.0,159.0,10.0,130.0,4.0,67166667.0
2028,10500000.0,55500000.0,0.0,0.0,388.0,0.0,0.0
2029,10500000.0,63166667.0,26.0,2.0,398.0,1.0,15791667.0
2030,10500000.0,55500000.0,69.0,4.0,324.0,1.0,13875000.0
2031,17500000.0,62333333.0,157.0,8.0,156.0,2.0,31166667.0
2032,21000000.0,59500000.0,76.0,8.0,271.0,3.0,44625000.0
2033,10500000.0,59500000.0,25.0,1.0,211.0,1.0,14875000.0
2034,10500000.0,58833333.0,77.0,4.0,268.0,1.0,14708333.0
2035,13000000.0,54166667.0,10.0,1.0,401.0,0.0,0.0
2036,13000000.0,56333333.0,86.0,5.0,329.0,2.0,28166667.0
2037,10500000.0,63500000.0,77.0,5.0,261.0,2.0,31750000.0
2038,15500000.0,53166667.0,68.0,4.0,110.0,2.0,26583333.0
2039,10700000.0,53833333.0,27.0,1.0,361.0,1.0,13458333.0
2040,17500000.0,45666667.0,101.0,8.0,270.0,1.0,11416667.0
2041,10500000.0,56500000.0,116.0,6.0,257.0,2.0,28250000.0
2042,13000000.0,50666667.0,73.0,4.0,304.0,1.0,12666667.0
2043,26000000.0,137333333.0,32.0,3.0,580.0,1.0,34333333.0
2044,17500000.0,55333333.0,151.0,7.0,233.0,3.0,41500000.0
2045,17500000.0,62666667.0,163.0,9.0,267.0,2.0,31333333.0
2046,27000000.0,139166667.0,107.0,8.0,367.0,3.0,104375000.0
2047,24000000.0,64500000.0,27.0,2.0,684.0,1.0,16125000.0
2048,19000000.0,71000000.0,127.0,8.0,208.0,1.0,17750000.0
2049,21000000.0,88833333.0,48.0,2.0,637.0,1.0,22208333.0
2050,13000000.0,59500000.0,16.0,1.0,310.0,1.0,14875000.0
2051,9700000.0,58166667.0,72.0,5.0,363.0,1.0,14541667.0
2052,13000000.0,62666667.0,10.999999999999993,1.0,407.0,0.0,0.0
2053,13500000.0,66000000.0,75.0,4.0,309.0,1.0,16500000.0
2054,13000000.0,62666667.0,23.0,3.0,414.0,0.0,0.0
2055,26500000.0,132666667.0,147.0,10.0,255.0,1.0,33166667.0
2056,15500000.0,71333333.0,102.0,6.0,638.0,1.0,17833333.0
2057,13000000.0,64500000.0,22.0,3.0,477.0,0.0,0.0
2058,13000000.0,58000000.0,33.0,2.0,333.0,1.0,14500000.0
2059,18000000.0,59500000.0,32.0,2.0,505.0,1.0,14875000.0
2060,18000000.0,58166667.0,19.0,1.0,405.0,1.0,14541667.0
2061,10500000.0,55000000.0,44.0,2.0,266.0,1.0,13750000.0
2062,15500000.0,63833333.0,93.0,8.0,205.0,1.0,15958333.0
2063,18000000.0,71166667.0,112.0,7.0,252.0,1.0,17791667.0
2064,27000000.0,135666667.0,50.0,3.0,317.0,1.0,33916667.0
2065,13000000.0,62666667.0,59.0,3.0,395.0,1.0,15666667.0
2066,4520000.0,18000000.0,71.0,5.0,88.0,1.0,4500000.0
2067,13000000.0,61166667.0,19.0,1.0,332.0,1.0,15291667.0
2068,21000000.0,53833333.0,64.0,6.0,244.0,1.0,13458333.0
2069,22500000.0,57833333.0,78.0,3.0,595.0,2.0,28916667.0
2070,10500000.0,64833333.0,22.0,1.0,246.0,1.0,16208333.0
2071,19000000.0,62500000.0,90.0,6.0,192.0,1.0,15625000.0
2072,15500000.0,55166667.0,62.0,3.0,484.0,1.0,13791667.0
2073,11700000.0,61833333.0,81.0,3.0,425.0,3.0,46375000.0
2074,21000000.0,63166667.0,58.0,4.0,473.0,1.0,15791667.0
2075,13000000.0,55166667.0,6.0,1.0,338.0,0.0,0.0
2076,15500000.0,68666667.0,12.0,1.0,659.0,0.0,0.0
2077,5700000.0,59000000.0,57.0,3.0,256.0,1.0,14750000.0
2078,21000000.0,68500000.0,96.0,7.0,106.0,1.0,17125000.0
2079,10500000.0,56333333.0,10.0,1.0,348.0,0.0,0.0
2080,18000000.0,64500000.0,19.0,2.0,639.0,1.0,16125000.0
2081,24500000.0,69166667.0,37.0,3.0,617.0,1.0,17291667.0
2082,19000000.0,47333333.0,136.0,7.0,184.0,1.0,11833333.0
2083,18000000.0,65666667.0,112.0,7.0,244.0,2.0,32833333.0
2084,13000000.0,58500000.0,187.0,10.0,355.0,3.0,43875000.0
2085,8500000.0,57166667.0,33.0,2.0,269.0,1.0,14291667.0
2086,13000000.0,58166667.0,71.0,5.0,462.0,1.0,14541667.0
2087,15500000.0,51500000.0,0.0,0.0,667.0,0.0,0.0
2088,19000000.0,58166667.0,88.0,7.0,140.0,1.0,14541667.0
2089,17500000.0,61666667.0,122.0,6.0,279.0,2.0,30833333.0
2090,13000000.0,55000000.0,72.0,3.0,396.0,2.0,27500000.0
2091,20500000.0,62833333.0,102.0,6.0,109.0,3.0,47125000.0
2092,13000000.0,57166667.0,0.0,0.0,355.0,0.0,0.0
2093,26000000.0,135500000.0,25.0,1.0,682.0,1.0,33875000.0
2094,27000000.0,136500000.0,93.0,5.0,481.0,1.0,34125000.0
2095,22500000.0,66666667.0,95.0,5.0,229.0,2.0,33333333.0
2096,13000000.0,56000000.0,17.0,1.0,475.0,1.0,14000000.0
2097,14700000.0,57000000.0,110.0,9.0,250.0,1.0,14250000.0
2098,24000000.0,53833333.0,49.0,3.0,591.0,1.0,13458333.0
2099,31000000.0,138166667.0,73.0,4.0,676.0,2.0,69083333.0
2100,11700000.0,62833333.0,23.0,3.0,324.0,1.0,15708333.0
2101,22500000.0,57333333.0,22.0,1.0,326.0,1.0,14333333.0
2102,24000000.0,76000000.0,26.0,3.0,425.0,1.0,19000000.0
2103,18000000.0,70833333.0,113.0,8.0,287.0,2.0,35416667.0
2104,26500000.0,142333333.0,25.0,3.0,443.0,1.0,35583333.0
2105,9700000.0,63000000.0,83.0,4.0,339.0,2.0,31500000.0
2106,17500000.0,51000000.0,85.0,4.0,441.0,2.0,25500000.0
2107,23500000.0,53833333.0,3.0,1.0,695.0,0.0,0.0
2108,23000000.0,57500000.0,76.0,8.0,154.0,1.0,14375000.0
2109,19000000.0,61000000.0,134.0,9.0,216.0,3.0,45750000.0
2110,21000000.0,65833333.0,102.0,8.0,230.0,2.0,32916667.0
2111,26500000.0,136333333.0,21.0,1.0,573.0,1.0,34083333.0
2112,17500000.0,76333333.0,80.0,5.0,160.0,1.0,19083333.0
2113,10500000.0,60000000.0,25.0,1.0,312.0,1.0,15000000.0
2114,21000000.0,69666667.0,102.0,5.0,575.0,2.0,34833333.0
2115,19000000.0,48666667.0,97.0,5.0,523.0,1.0,12166667.0
2116,13000000.0,60333333.0,29.0,3.0,391.0,1.0,15083333.0
2117,10500000.0,59166667.0,16.0,4.0,365.0,0.0,0.0
2118,15500000.0,61000000.0,111.0,7.0,133.0,1.0,15250000.0
2119,26500000.0,138666667.0,36.0,2.0,587.0,1.0,34666667.0
2120,18500000.0,52000000.0,57.0,5.0,110.0,1.0,13000000.0
2121,28000000.0,136333333.0,118.0,8.0,471.0,1.0,34083333.0
2122,15500000.0,60333333.0,151.0,8.0,154.0,4.0,60333333.0
2123,19000000.0,84333333.0,79.0,6.0,242.0,1.0,21083333.0
2124,26000000.0,138000000.0,4.0,1.0,638.0,0.0,0.0
2125,20000000.0,67500000.0,90.0,7.0,202.0,1.0,16875000.0
2126,10500000.0,57833333.0,138.0,9.0,344.0,2.0,28916667.0
2127,13000000.0,53666667.0,153.0,11.0,336.0,2.0,26833333.0
2128,10500000.0,64833333.0,38.0,3.0,234.0,1.0,16208333.0
2129,10500000.0,57833333.0,48.0,3.0,204.0,1.0,14458333.0
2130,10700000.0,61500000.0,10.0,1.0,244.0,0.0,0.0
2131,18500000.0,68500000.0,97.0,5.0,262.0,1.0,17125000.0
2132,18000000.0,84833333.0,56.0,3.0,421.0,1.0,21208333.0
2133,10500000.0,64333333.0,19.999999999999993,1.0,327.0,1.0,16083333.0
2134,7700000.0,56166667.0,43.0,2.0,472.0,2.0,28083333.0
2135,22500000.0,73833333.0,107.0,6.0,199.0,2.0,36916667.0
2136,17000000.0,66000000.0,25.0,2.0,419.0,1.0,16500000.0
2137,15500000.0,68500000.0,189.0,9.0,252.0,3.0,51375000.0
2138,19000000.0,59666667.0,91.0,7.0,292.0,1.0,14916667.0
2139,17500000.0,58166667.0,118.0,6.0,150.0,3.0,43625000.0
2140,13000000.0,63000000.0,4.0,1.0,362.0,0.0,0.0
2141,13000000.0,54666667.0,29.0,2.0,487.0,1.0,13666667.0
2142,13000000.0,58333333.0,19.999999999999993,3.0,430.0,0.0,0.0
2143,13000000.0,54166667.0,9.0,1.0,391.0,0.0,0.0
2144,18000000.0,69333333.0,154.0,9.0,285.0,2.0,34666667.0
2145,24000000.0,62000000.0,38.0,3.0,571.0,1.0,15500000.0
2146,15500000.0,55666667.0,89.0,8.0,197.0,2.0,27833333.0
2147,15500000.0,68166667.0,117.0,9.0,239.0,2.0,34083333.0
2148,10500000.0,59166667.0,19.999999999999993,1.0,278.0,1.0,14791667.0
2149,19000000.0,69166667.0,120.0,9.0,162.0,2.0,34583333.0
2150,17500000.0,69166667.0,96.0,5.0,195.0,2.0,34583333.0
2151,18000000.0,51166667.0,110.0,6.0,105.0,2.0,25583333.0
2152,17500000.0,54166667.0,59.0,4.0,591.0,2.0,27083333.0
2153,17500000.0,67000000.0,154.0,8.0,240.0,2.0,33500000.0
2154,24000000.0,70666667.0,157.0,8.0,198.0,2.0,35333333.0
2155,13000000.0,63333333.0,28.0,2.0,364.0,1.0,15833333.0
2156,10500000.0,64166667.0,45.0,3.0,369.0,1.0,16041667.0
2157,5700000.0,60166667.0,19.0,1.0,368.0,1.0,15041667.0
2158,13000000.0,59166667.0,46.0,4.0,475.0,1.0,14791667.0
2159,8700000.0,55000000.0,141.0,8.0,220.0,2.0,27500000.0
2160,16500000.0,58666667.0,0.0,0.0,565.0,0.0,0.0
2161,10500000.0,58500000.0,23.0,1.0,395.0,1.0,14625000.0
2162,15500000.0,37500000.0,44.0,2.0,632.0,1.0,9375000.0
2163,15500000.0,69500000.0,116.0,9.0,286.0,2.0,34750000.0
2164,10500000.0,59166667.0,22.0,2.0,381.0,1.0,14791667.0
2165,10500000.0,57000000.0,23.0,1.0,243.0,1.0,14250000.0
2166,20500000.0,68500000.0,103.0,7.0,241.0,2.0,34250000.0
2167,15500000.0,67666667.0,162.0,8.0,182.0,5.0,84583333.0
