,net_income,loan_amount,amount_of_late,late_payment_amount,credit_score,arrears_amounts,loss_reverse,credit_risk
1110,17500000.0,69000000.0,154.0,9.0,217.0,2.0,34500000.0,Tertagih dengan resiko tinggi
1111,10500000.0,60833333.333333336,63.0,3.0,290.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
1112,18000000.0,70166666.66666667,46.0,3.0,559.0,1.0,17541666.666666668,Tidak tertagih dengan resiko tinggi
1113,10500000.0,62166666.66666666,65.0,7.0,227.0,1.0,15541666.666666666,Tidak tertagih dengan resiko tinggi
1114,9700000.0,57000000.0,105.0,9.0,353.0,2.0,28500000.0,Tertagih dengan resiko tinggi
1115,13000000.0,56500000.0,43.0,2.0,469.0,1.0,14125000.0,Tidak tertagih dengan resiko tinggi
1116,4700000.0,21166666.66666667,144.0,9.0,40.0,2.0,10583333.333333334,Tertagih dengan resiko rendah
1117,22500000.0,80166666.66666667,92.0,5.0,156.0,2.0,40083333.333333336,Tertagih dengan resiko tinggi
1118,12700000.0,58166666.66666666,92.0,5.0,477.0,3.0,43625000.0,Tertagih dengan resiko tinggi
1119,17500000.0,59000000.0,127.0,7.0,128.0,3.0,44250000.0,Tertagih dengan resiko tinggi
1120,19000000.0,53666666.66666666,29.0,2.0,368.0,1.0,13416666.666666666,Tidak tertagih dengan resiko tinggi
1121,17500000.0,76500000.0,88.0,6.0,145.0,1.0,19125000.0,Tidak tertagih dengan resiko tinggi
1122,10500000.0,58166666.66666666,65.0,4.0,346.0,2.0,29083333.33333333,Tertagih dengan resiko tinggi
1123,10500000.0,48666666.66666666,19.999999999999993,1.0,250.0,1.0,12166666.666666666,Tidak tertagih dengan resiko tinggi
1124,19000000.0,59000000.0,140.0,8.0,244.0,3.0,44250000.0,Tertagih dengan resiko tinggi
1125,16000000.0,61833333.333333336,104.0,9.0,145.0,2.0,30916666.666666668,Tertagih dengan resiko tinggi
1126,10500000.0,61500000.0,10.0,1.0,226.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1127,15500000.0,58000000.0,167.0,10.0,289.0,2.0,29000000.0,Tertagih dengan resiko tinggi
1128,24000000.0,62666666.66666666,62.0,3.0,596.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
1129,26000000.0,133666666.66666669,72.0,5.0,294.0,1.0,33416666.666666668,Tidak tertagih dengan resiko rendah
1130,18000000.0,64166666.66666666,61.0,4.0,498.0,2.0,32083333.33333333,Tertagih dengan resiko tinggi
1131,15500000.0,62666666.66666666,113.0,8.0,293.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
1132,26000000.0,143000000.0,56.0,3.0,671.0,1.0,35750000.0,Tidak tertagih dengan resiko rendah
1133,24000000.0,60000000.0,24.0,3.0,567.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1134,10500000.0,56000000.0,75.0,5.0,211.0,1.0,14000000.0,Tidak tertagih dengan resiko tinggi
1135,10500000.0,56500000.0,36.0,2.0,341.0,1.0,14125000.0,Tidak tertagih dengan resiko tinggi
1136,10500000.0,56500000.0,12.0,1.0,303.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1137,24000000.0,72666666.66666667,81.0,5.0,120.0,2.0,36333333.333333336,Tertagih dengan resiko tinggi
1138,25500000.0,141000000.0,137.0,8.0,130.0,2.0,70500000.0,Tidak tertagih dengan resiko rendah
1139,22000000.0,70166666.66666667,58.0,4.0,653.0,1.0,17541666.666666668,Tidak tertagih dengan resiko tinggi
1140,8700000.0,64500000.0,30.0,2.0,221.0,1.0,16125000.0,Tidak tertagih dengan resiko tinggi
1141,17500000.0,76166666.66666667,116.0,9.0,161.0,2.0,38083333.333333336,Tertagih dengan resiko tinggi
1142,23500000.0,70333333.33333333,18.0,1.0,554.0,1.0,17583333.333333332,Tidak tertagih dengan resiko tinggi
1143,15500000.0,63000000.0,18.0,2.0,484.0,1.0,15750000.0,Tidak tertagih dengan resiko tinggi
1144,7700000.0,59166666.66666666,77.0,5.0,390.0,2.0,29583333.33333333,Tertagih dengan resiko tinggi
1145,19000000.0,48833333.333333336,0.0,0.0,481.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1146,25500000.0,137333333.33333334,114.0,7.0,288.0,1.0,34333333.333333336,Tidak tertagih dengan resiko rendah
1147,20500000.0,63166666.66666666,0.0,0.0,633.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1148,18000000.0,60333333.333333336,126.0,7.0,142.0,2.0,30166666.666666668,Tertagih dengan resiko tinggi
1149,15500000.0,47333333.333333336,70.0,4.0,475.0,1.0,11833333.333333334,Tidak tertagih dengan resiko tinggi
1150,24000000.0,61833333.333333336,69.0,5.0,542.0,1.0,15458333.333333334,Tidak tertagih dengan resiko tinggi
1151,17500000.0,74333333.33333331,121.0,8.0,120.0,2.0,37166666.66666666,Tertagih dengan resiko tinggi
1152,15500000.0,56000000.0,25.0,3.0,492.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1153,26500000.0,139833333.33333334,51.0,3.0,615.0,1.0,34958333.333333336,Tidak tertagih dengan resiko rendah
1154,17500000.0,74166666.66666667,119.0,8.0,112.0,3.0,55625000.0,Tertagih dengan resiko tinggi
1155,24000000.0,56333333.333333336,40.0,3.0,584.0,1.0,14083333.333333334,Tidak tertagih dengan resiko tinggi
1156,21000000.0,75500000.0,175.0,10.0,124.0,3.0,56625000.0,Tertagih dengan resiko tinggi
1157,15500000.0,71166666.66666667,37.0,2.0,454.0,1.0,17791666.666666668,Tidak tertagih dengan resiko tinggi
1158,10500000.0,57833333.333333336,77.0,4.0,306.0,1.0,14458333.333333334,Tidak tertagih dengan resiko tinggi
1159,18500000.0,62000000.0,182.0,9.0,131.0,3.0,46500000.0,Tertagih dengan resiko tinggi
1160,18000000.0,66333333.333333336,138.0,7.0,150.0,2.0,33166666.666666668,Tertagih dengan resiko tinggi
1161,15500000.0,68333333.33333333,151.0,10.0,190.0,2.0,34166666.666666664,Tertagih dengan resiko tinggi
1162,13000000.0,57666666.66666666,29.0,3.0,331.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
1163,10500000.0,58166666.66666666,40.0,2.0,254.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
1164,6700000.0,54333333.333333336,41.0,2.0,422.0,1.0,13583333.333333334,Tidak tertagih dengan resiko tinggi
1165,22500000.0,68833333.33333333,91.0,4.0,258.0,2.0,34416666.666666664,Tertagih dengan resiko tinggi
1166,15500000.0,59000000.0,136.0,8.0,290.0,2.0,29500000.0,Tertagih dengan resiko tinggi
1167,10500000.0,60833333.333333336,37.0,2.0,207.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
1168,15500000.0,56666666.66666666,98.0,6.0,128.0,1.0,14166666.666666666,Tidak tertagih dengan resiko tinggi
1169,10500000.0,58000000.0,34.0,3.0,346.0,1.0,14500000.0,Tidak tertagih dengan resiko tinggi
1170,22500000.0,57500000.0,78.0,4.0,587.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
1171,17500000.0,43500000.0,19.0,1.0,440.0,1.0,10875000.0,Tidak tertagih dengan resiko tinggi
1172,18000000.0,60000000.0,84.0,6.0,168.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
1173,18000000.0,60833333.333333336,0.0,0.0,659.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1174,17500000.0,62000000.0,142.0,11.0,170.0,1.0,15500000.0,Tertagih dengan resiko tinggi
1175,18500000.0,65500000.0,14.0,1.0,552.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1176,10500000.0,64166666.66666666,50.0,3.0,388.0,2.0,32083333.33333333,Tertagih dengan resiko tinggi
1177,10500000.0,57166666.66666666,136.0,9.0,214.0,2.0,28583333.33333333,Tertagih dengan resiko tinggi
1178,17500000.0,55333333.333333336,139.0,8.0,184.0,2.0,27666666.666666668,Tertagih dengan resiko tinggi
1179,10500000.0,50833333.333333336,142.0,10.0,283.0,2.0,25416666.666666668,Tertagih dengan resiko tinggi
1180,13700000.0,56333333.333333336,35.0,3.0,427.0,1.0,14083333.333333334,Tidak tertagih dengan resiko tinggi
1181,18500000.0,69166666.66666667,73.0,6.0,284.0,1.0,17291666.666666668,Tidak tertagih dengan resiko tinggi
1182,21000000.0,54500000.0,40.0,3.0,383.0,1.0,13625000.0,Tidak tertagih dengan resiko tinggi
1183,14700000.0,62000000.0,28.0,1.0,323.0,1.0,15500000.0,Tidak tertagih dengan resiko tinggi
1184,13000000.0,60833333.333333336,70.0,3.0,408.0,2.0,30416666.666666668,Tertagih dengan resiko tinggi
1185,10500000.0,53000000.0,21.0,2.0,279.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1186,15500000.0,56833333.333333336,58.0,3.0,608.0,1.0,14208333.333333334,Tidak tertagih dengan resiko tinggi
1187,18000000.0,57666666.66666666,94.0,6.0,275.0,1.0,14416666.666666666,Tidak tertagih dengan resiko tinggi
1188,18000000.0,49500000.0,26.0,2.0,501.0,1.0,12375000.0,Tidak tertagih dengan resiko tinggi
1189,10500000.0,63666666.66666666,26.0,3.0,310.0,1.0,15916666.666666666,Tidak tertagih dengan resiko tinggi
1190,27000000.0,139166666.66666666,22.0,2.0,530.0,0.0,0.0,Tidak tertagih dengan resiko rendah
1191,20500000.0,57500000.0,50.0,3.0,407.0,1.0,14375000.0,Tidak tertagih dengan resiko tinggi
1192,13000000.0,59833333.333333336,54.0,3.0,389.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
1193,21000000.0,51500000.0,27.0,2.0,611.0,1.0,12875000.0,Tidak tertagih dengan resiko tinggi
1194,25000000.0,144166666.66666663,170.0,9.0,465.0,4.0,144166666.66666666,Tidak tertagih dengan resiko rendah
1195,15000000.0,72166666.66666667,155.0,10.0,259.0,2.0,36083333.333333336,Tertagih dengan resiko tinggi
1196,18000000.0,65500000.0,131.0,8.0,226.0,2.0,32750000.0,Tertagih dengan resiko tinggi
1197,22500000.0,49666666.66666666,73.0,4.0,397.0,2.0,24833333.33333333,Tertagih dengan resiko tinggi
1198,18500000.0,59000000.0,34.0,3.0,119.0,1.0,14750000.0,Tidak tertagih dengan resiko tinggi
1199,13000000.0,64166666.66666666,26.0,3.0,398.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1200,18500000.0,54166666.66666666,32.0,3.0,664.0,1.0,13541666.666666666,Tidak tertagih dengan resiko tinggi
1201,19000000.0,58000000.0,15.0,2.0,431.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1202,17500000.0,57166666.66666666,122.0,8.0,226.0,2.0,28583333.33333333,Tertagih dengan resiko tinggi
1203,17500000.0,51000000.0,49.0,3.0,424.0,1.0,12750000.0,Tidak tertagih dengan resiko tinggi
1204,19000000.0,36166666.66666666,46.0,4.0,316.0,1.0,9041666.666666666,Tidak tertagih dengan resiko tinggi
1205,17500000.0,67333333.33333333,38.0,2.0,566.0,1.0,16833333.333333332,Tidak tertagih dengan resiko tinggi
1206,15500000.0,71000000.0,82.0,7.0,237.0,1.0,17750000.0,Tidak tertagih dengan resiko tinggi
1207,13000000.0,62666666.66666666,22.0,2.0,424.0,1.0,15666666.666666666,Tidak tertagih dengan resiko tinggi
1208,18500000.0,35000000.0,71.0,6.0,142.0,2.0,17500000.0,Tertagih dengan resiko rendah
1209,22500000.0,70833333.33333333,136.0,10.0,202.0,1.0,17708333.333333332,Tertagih dengan resiko tinggi
1210,18000000.0,52500000.0,149.0,8.0,134.0,2.0,26250000.0,Tertagih dengan resiko tinggi
1211,13000000.0,53166666.66666666,43.0,2.0,494.0,1.0,13291666.666666666,Tidak tertagih dengan resiko tinggi
1212,24000000.0,77500000.0,92.0,6.0,175.0,1.0,19375000.0,Tertagih dengan resiko tinggi
1213,22500000.0,59666666.66666666,42.0,3.0,691.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
1214,18000000.0,59333333.333333336,136.0,7.0,117.0,2.0,29666666.666666668,Tertagih dengan resiko tinggi
1215,17500000.0,57500000.0,115.0,7.0,160.0,4.0,57500000.0,Tertagih dengan resiko tinggi
1216,10500000.0,64833333.333333336,1.0,1.0,349.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1217,15500000.0,73000000.0,122.0,9.0,232.0,1.0,18250000.0,Tertagih dengan resiko tinggi
1218,18000000.0,62000000.0,163.0,8.0,226.0,2.0,31000000.0,Tertagih dengan resiko tinggi
1219,22500000.0,50500000.0,103.0,4.0,569.0,1.0,12625000.0,Tidak tertagih dengan resiko tinggi
1220,10500000.0,57333333.333333336,143.0,10.0,231.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
1221,26000000.0,141666666.66666666,50.0,2.0,419.0,1.0,35416666.666666664,Tidak tertagih dengan resiko rendah
1222,21000000.0,59666666.66666666,14.0,1.0,442.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1223,10500000.0,54666666.66666666,23.0,2.0,323.0,1.0,13666666.666666666,Tidak tertagih dengan resiko tinggi
1224,17500000.0,52000000.0,74.0,7.0,203.0,1.0,13000000.0,Tidak tertagih dengan resiko tinggi
1225,19000000.0,53333333.333333336,12.0,1.0,500.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1226,4700000.0,20666666.66666667,74.0,5.0,70.0,3.0,15500000.0,Tertagih dengan resiko rendah
1227,10500000.0,59333333.333333336,30.0,2.0,336.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
1228,10500000.0,59333333.333333336,90.0,4.0,352.0,2.0,29666666.666666668,Tertagih dengan resiko tinggi
1229,24000000.0,48500000.0,37.0,4.0,467.0,1.0,12125000.0,Tidak tertagih dengan resiko tinggi
1230,27000000.0,143833333.33333334,31.0,2.0,600.0,1.0,35958333.333333336,Tidak tertagih dengan resiko rendah
1231,10500000.0,59333333.333333336,55.0,3.0,349.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
1232,19000000.0,61833333.333333336,107.0,8.0,102.0,1.0,15458333.333333334,Tidak tertagih dengan resiko tinggi
1233,13000000.0,53333333.333333336,52.0,3.0,369.0,1.0,13333333.333333334,Tidak tertagih dengan resiko tinggi
1234,11700000.0,58666666.66666666,37.0,2.0,292.0,1.0,14666666.666666666,Tidak tertagih dengan resiko tinggi
1235,24500000.0,78500000.0,80.0,7.0,118.0,1.0,19625000.0,Tertagih dengan resiko tinggi
1236,18500000.0,56500000.0,44.0,4.0,113.0,1.0,14125000.0,Tidak tertagih dengan resiko tinggi
1237,10500000.0,64500000.0,67.0,4.0,480.0,3.0,48375000.0,Tertagih dengan resiko tinggi
1238,19500000.0,66666666.66666666,143.0,9.0,236.0,2.0,33333333.33333333,Tertagih dengan resiko tinggi
1239,15500000.0,67000000.0,103.0,6.0,283.0,2.0,33500000.0,Tertagih dengan resiko tinggi
1240,20000000.0,59500000.0,44.0,5.0,167.0,1.0,14875000.0,Tidak tertagih dengan resiko tinggi
1241,15500000.0,61333333.333333336,115.0,8.0,116.0,2.0,30666666.666666668,Tertagih dengan resiko tinggi
1242,13000000.0,65000000.0,132.0,8.0,391.0,2.0,32500000.0,Tertagih dengan resiko tinggi
1243,15500000.0,66166666.66666666,100.0,7.0,164.0,2.0,33083333.33333333,Tertagih dengan resiko tinggi
1244,22000000.0,65333333.333333336,77.0,5.0,145.0,1.0,16333333.333333334,Tidak tertagih dengan resiko tinggi
1245,15500000.0,59166666.66666666,103.0,7.0,223.0,2.0,29583333.33333333,Tertagih dengan resiko tinggi
1246,26500000.0,140833333.33333334,72.0,4.0,458.0,2.0,70416666.66666667,Tidak tertagih dengan resiko rendah
1247,18500000.0,61833333.333333336,17.0,2.0,490.0,1.0,15458333.333333334,Tidak tertagih dengan resiko tinggi
1248,13000000.0,58833333.333333336,84.0,5.0,498.0,1.0,14708333.333333334,Tidak tertagih dengan resiko tinggi
1249,18500000.0,68500000.0,120.0,8.0,109.0,1.0,17125000.0,Tertagih dengan resiko tinggi
1250,18000000.0,59833333.333333336,68.0,6.0,205.0,1.0,14958333.333333334,Tidak tertagih dengan resiko tinggi
1251,19000000.0,66166666.66666666,127.0,8.0,249.0,2.0,33083333.33333333,Tertagih dengan resiko tinggi
1252,15500000.0,59333333.333333336,55.0,5.0,151.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
1253,13000000.0,53500000.0,13.0,1.0,435.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1254,19500000.0,60000000.0,32.0,2.0,695.0,1.0,15000000.0,Tidak tertagih dengan resiko tinggi
1255,10500000.0,59666666.66666666,4.0,1.0,308.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1256,13000000.0,58000000.0,118.0,9.0,322.0,1.0,14500000.0,Tidak tertagih dengan resiko tinggi
1257,10500000.0,61000000.0,19.0,3.0,252.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
1258,19000000.0,58000000.0,146.0,9.0,128.0,1.0,14500000.0,Tertagih dengan resiko tinggi
1259,21000000.0,72500000.0,114.0,8.0,141.0,1.0,18125000.0,Tertagih dengan resiko tinggi
1260,17500000.0,68333333.33333333,154.0,8.0,249.0,2.0,34166666.666666664,Tertagih dengan resiko tinggi
1261,15500000.0,90333333.33333331,25.0,1.0,404.0,1.0,22583333.33333333,Tidak tertagih dengan resiko tinggi
1262,13700000.0,57000000.0,56.0,3.0,355.0,1.0,14250000.0,Tidak tertagih dengan resiko tinggi
1263,13000000.0,59333333.333333336,91.0,6.0,313.0,1.0,14833333.333333334,Tidak tertagih dengan resiko tinggi
1264,18500000.0,62833333.333333336,65.0,4.0,487.0,1.0,15708333.333333334,Tidak tertagih dengan resiko tinggi
1265,18000000.0,45000000.0,107.0,6.0,238.0,4.0,45000000.0,Tertagih dengan resiko tinggi
1266,17500000.0,79000000.0,146.0,9.0,202.0,2.0,39500000.0,Tertagih dengan resiko tinggi
1267,19000000.0,53833333.333333336,123.0,8.0,145.0,2.0,26916666.666666668,Tertagih dengan resiko tinggi
1268,22500000.0,80166666.66666667,74.0,4.0,193.0,1.0,20041666.666666668,Tidak tertagih dengan resiko tinggi
1269,18500000.0,75166666.66666667,39.0,3.0,465.0,1.0,18791666.666666668,Tidak tertagih dengan resiko tinggi
1270,19000000.0,48833333.333333336,37.0,3.0,327.0,1.0,12208333.333333334,Tidak tertagih dengan resiko tinggi
1271,19000000.0,61333333.333333336,58.0,5.0,211.0,1.0,15333333.333333334,Tidak tertagih dengan resiko tinggi
1272,19000000.0,54000000.0,107.0,8.0,111.0,2.0,27000000.0,Tertagih dengan resiko tinggi
1273,17500000.0,50000000.0,30.0,1.0,437.0,1.0,12500000.0,Tidak tertagih dengan resiko tinggi
1274,24000000.0,60666666.66666666,37.0,2.0,554.0,1.0,15166666.666666666,Tidak tertagih dengan resiko tinggi
1275,13000000.0,58166666.66666666,27.0,1.0,319.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
1276,13000000.0,62333333.333333336,35.0,2.0,469.0,1.0,15583333.333333334,Tidak tertagih dengan resiko tinggi
1277,7700000.0,58166666.66666666,75.0,4.0,394.0,1.0,14541666.666666666,Tidak tertagih dengan resiko tinggi
1278,10500000.0,59333333.333333336,78.0,4.0,381.0,2.0,29666666.666666668,Tertagih dengan resiko tinggi
1279,15500000.0,61000000.0,75.0,5.0,159.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
1280,10500000.0,61333333.333333336,56.0,3.0,262.0,2.0,30666666.666666668,Tertagih dengan resiko tinggi
1281,15500000.0,87833333.33333331,81.0,5.0,161.0,2.0,43916666.66666666,Tertagih dengan resiko tinggi
1282,17500000.0,59666666.66666666,64.0,7.0,248.0,1.0,14916666.666666666,Tidak tertagih dengan resiko tinggi
1283,21000000.0,59500000.0,19.0,1.0,402.0,1.0,14875000.0,Tidak tertagih dengan resiko tinggi
1284,29000000.0,136833333.33333334,62.0,3.0,595.0,2.0,68416666.66666667,Tidak tertagih dengan resiko rendah
1285,10500000.0,57333333.333333336,138.0,7.0,253.0,4.0,57333333.333333336,Tertagih dengan resiko tinggi
1286,10500000.0,56000000.0,26.0,2.0,377.0,1.0,14000000.0,Tidak tertagih dengan resiko tinggi
1287,13000000.0,61833333.333333336,132.0,7.0,357.0,3.0,46375000.0,Tertagih dengan resiko tinggi
1288,19000000.0,69000000.0,73.0,4.0,168.0,2.0,34500000.0,Tertagih dengan resiko tinggi
1289,14500000.0,57000000.0,64.0,3.0,383.0,2.0,28500000.0,Tertagih dengan resiko tinggi
1290,21500000.0,46000000.0,77.0,4.0,380.0,1.0,11500000.0,Tidak tertagih dengan resiko tinggi
1291,6700000.0,63166666.66666666,59.0,4.0,285.0,1.0,15791666.666666666,Tidak tertagih dengan resiko tinggi
1292,18000000.0,44666666.66666666,60.0,3.0,554.0,1.0,11166666.666666666,Tidak tertagih dengan resiko tinggi
1293,24000000.0,54333333.333333336,29.0,2.0,669.0,1.0,13583333.333333334,Tidak tertagih dengan resiko tinggi
1294,18000000.0,63333333.333333336,145.0,11.0,272.0,3.0,47500000.0,Tertagih dengan resiko tinggi
1295,21000000.0,69500000.0,34.0,3.0,538.0,1.0,17375000.0,Tidak tertagih dengan resiko tinggi
1296,10500000.0,61000000.0,51.0,2.0,467.0,1.0,15250000.0,Tidak tertagih dengan resiko tinggi
1297,10500000.0,58000000.0,35.0,3.0,342.0,1.0,14500000.0,Tidak tertagih dengan resiko tinggi
1298,13000000.0,55666666.66666666,39.0,2.0,386.0,1.0,13916666.666666666,Tidak tertagih dengan resiko tinggi
1299,13000000.0,61333333.333333336,42.0,2.0,487.0,1.0,15333333.333333334,Tidak tertagih dengan resiko tinggi
1300,10500000.0,52666666.66666666,50.0,3.0,395.0,2.0,26333333.33333333,Tidak tertagih dengan resiko tinggi
1301,13000000.0,61166666.66666666,46.0,3.0,453.0,1.0,15291666.666666666,Tidak tertagih dengan resiko tinggi
1302,29000000.0,137500000.0,28.0,2.0,452.0,1.0,34375000.0,Tidak tertagih dengan resiko rendah
1303,21000000.0,67833333.33333333,86.0,9.0,165.0,1.0,16958333.333333332,Tidak tertagih dengan resiko tinggi
1304,17500000.0,52666666.66666666,22.0,1.0,354.0,1.0,13166666.666666666,Tidak tertagih dengan resiko tinggi
1305,10500000.0,61333333.333333336,26.0,2.0,293.0,1.0,15333333.333333334,Tidak tertagih dengan resiko tinggi
1306,10700000.0,63000000.0,82.0,6.0,409.0,1.0,15750000.0,Tidak tertagih dengan resiko tinggi
1307,15500000.0,62000000.0,70.0,5.0,287.0,1.0,15500000.0,Tidak tertagih dengan resiko tinggi
1308,13000000.0,57333333.333333336,54.0,4.0,396.0,1.0,14333333.333333334,Tidak tertagih dengan resiko tinggi
1309,10500000.0,66000000.0,16.0,1.0,305.0,1.0,16500000.0,Tidak tertagih dengan resiko tinggi
1310,15500000.0,66000000.0,16.0,1.0,640.0,1.0,16500000.0,Tidak tertagih dengan resiko tinggi
1311,18000000.0,66666666.66666666,177.0,9.0,262.0,3.0,50000000.0,Tertagih dengan resiko tinggi
1312,13000000.0,61500000.0,106.0,6.0,492.0,2.0,30750000.0,Tertagih dengan resiko tinggi
1313,10500000.0,54166666.66666666,2.0,1.0,214.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1314,18500000.0,65666666.66666666,101.0,7.0,280.0,2.0,32833333.33333333,Tertagih dengan resiko tinggi
1315,13000000.0,60166666.66666666,56.0,3.0,307.0,1.0,15041666.666666666,Tidak tertagih dengan resiko tinggi
1316,18500000.0,65833333.333333336,35.0,4.0,135.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1317,10500000.0,57666666.66666666,5.0,1.0,366.0,0.0,0.0,Tidak tertagih dengan resiko tinggi
1318,10500000.0,60833333.333333336,40.0,2.0,218.0,1.0,15208333.333333334,Tidak tertagih dengan resiko tinggi
